ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
2604198CE3FRJX,Đang chờ xử lý,230288236238327,2026-04-19 15:57:16,,2026-04-19 13:18:40,tiệm ăn vặt jin,1617363967,C2C(Non-CB),55558680538,"Sỉ (Hộp x 100g) Kẹo nổ mini Vị Hoa Quả, Popping Candy Siêu Ngon hấp dẫn",430769661667,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Kẹo,42000,1,XTRA Comm,,36961,,20.00%,7392.2,1.00%,369.61,7761.81,14392.2,719.61,15111.81,,0,0.00%,0,100.00%,15111.81,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604198CE3FRJX,Đang chờ xử lý,230288236238327,2026-04-19 15:57:16,,2026-04-19 13:18:40,tiệm ăn vặt jin,1617363967,C2C(Non-CB),56459064599,1 bịch Kẹo C Phồng Nhí Mini ~ Bịch 65 Gói,410804064387,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Kẹo,35000,1,XTRA Comm,,35000,,20.00%,7000,1.00%,350,7350,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604198BMPWSAX,Đang chờ xử lý,230287384200667,2026-04-19 15:43:04,,2026-04-19 15:41:39,REMNHANH24H,128879594,C2C(Non-CB),21184453541,"Rèm cửa dán tường không cần khoan , Rèm gấm Loại 1 chống nắng tốt.",207050755268,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,"Rèm cửa, màn che",108750,1,Shopee Comm,,97875,,20.00%,19575,0.00%,0,19575,19575,0,19575,,0,0.00%,0,100.00%,19575,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604198BCR9Q3U,Đang chờ xử lý,230287117208093,2026-04-19 15:38:38,,2026-04-19 10:59:35,Vpp_Khánh Ngân,162366401,Preferred(Non-CB),2793103313,Dao trổ 0423 SDI,75275531124,Normal Product,,Văn Phòng Phẩm,Thiết Bị Trường Học,Dao Rọc Giấy & Máy Cắt Giấy,10000,1,XTRA Comm,,10000,,20.00%,2000,3.50%,350,2350,2000,350,2350,,0,0.00%,0,100.00%,2350,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604198AVS48K2,Đang chờ xử lý,230286581202106,2026-04-19 15:29:41,,2026-04-19 15:19:30,Hải Tuấn sports Sỉ Cầu Lông,1197822569,C2C(Non-CB),24567983267,combo 30 Cuốn cán IXE chính hãng đủ màu,255443957651,Normal Product,,"Mô tô, xe máy",Phụ kiện xe máy,Khác,255000,1,XTRA Comm,,154400,,20.00%,20000,2.00%,3088,23088,20000,3088,23088,,0,0.00%,0,100.00%,23088,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
260419898M89VW,Đang chờ xử lý,230284831262606,2026-04-19 15:00:31,,2026-04-19 10:32:33,KHO HÀNG PHỤ KIỆN,1196203224,Preferred(Non-CB),25333108751,"Kẹp gắp đá, gắp đồ nóng Inox 304 cao cấp",251143523400,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Cây vét bột & đồ gắp thức ăn,15680,1,XTRA Comm,,15680,,20.00%,3136,3.50%,548.8,3684.8,3136,548.8,3684.8,,0,0.00%,0,100.00%,3684.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260419898M89VV,Đang chờ xử lý,230284831262606,2026-04-19 15:00:31,,2026-04-19 10:32:33,ECOCHIC VIỆT NAM,1032442043,Shopee Mall(Non-CB),19995650151,Chân Váy Xếp Li Ngắn Dáng Xoè ECOCHIC Logo Tag Kim Loại Hồng Ghi Nâu Đen Trắng F537,69378288660,Normal Product,,Thời Trang Nữ,Váy,,250000,1,XTRA Comm,,207500,,20.00%,8928,4.00%,8300,17228,20000,18592,38592,,0,0.00%,0,100.00%,38592,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260419898M89VV,Đang chờ xử lý,230284831262606,2026-04-19 15:00:31,,2026-04-19 10:32:33,ECOCHIC VIỆT NAM,1032442043,Shopee Mall(Non-CB),51608804416,Áo Phông Nữ In Hình Gấu Đỏ ECOCHIC Dễ Thương Tay Ngắn Dáng Rộng Chất Liệu Cao Cấp Chính Hãng B231,224675543017,Normal Product,,Thời Trang Nữ,Áo,Áo thun,360000,1,XTRA Comm,,257300,,20.00%,11072,4.00%,10292,21364,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041987DWHDV8,Đang chờ xử lý,230282861280846,2026-04-19 14:27:41,,2026-04-16 22:58:27,Ghiền Cói,1030954199,C2C(Non-CB),25893274785,Khăn Trùm Đầu Mũ Dây Đeo Đầu Lớn Dễ Thương Quỷ Góc Mùa Hè lõm Hình Nhanh Khô Mỏng,119449609350,Normal Product,,Phụ Kiện Thời Trang,Mũ,,52920,2,Shopee Comm,,105840,,20.00%,13333,0.00%,0,13333,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041987DWHDV8,Đang chờ xử lý,230282861280846,2026-04-19 14:27:41,,2026-04-16 22:58:27,Ghiền Cói,1030954199,C2C(Non-CB),25893274785,Khăn Trùm Đầu Mũ Dây Đeo Đầu Lớn Dễ Thương Quỷ Góc Mùa Hè lõm Hình Nhanh Khô Mỏng,188417512655,Normal Product,,Phụ Kiện Thời Trang,Mũ,,52920,1,Shopee Comm,,52920,,20.00%,6667,0.00%,0,6667,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041985S5H614,Đang chờ xử lý,230281091281726,2026-04-19 13:58:11,,2026-04-17 23:04:30,Gia Dụng_FAMCO,716215366,Preferred(Non-CB),25179870034,"Máy Là Tóc Duỗi Tóc 4 Nấc Nhiệt Bản Pro Size To KEMEI PRO_KM329 - Máy tạo kiểu tóc, Bảo Hành 12 Tháng Rất Dẽ Sử Dụng New",79771049943,Normal Product,,Sắc Đẹp,Dụng cụ làm đẹp,Dụng cụ chăm sóc tóc,169000,1,XTRA Comm,,169000,,20.00%,20000,3.50%,5915,25915,20000,5915,25915,,0,0.00%,0,100.00%,25915,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041984PBM86A,Đang chờ xử lý,230279923264497,2026-04-19 13:38:43,,2026-04-19 11:06:58,Wedy Pets,1470142246,C2C(Non-CB),22490736541,"[Bao 5kg] Hạt Captain cho chó – Mix 3 vị Cá Hồi, Bò, Phô Mai – Hạt khô dinh dưỡng cho chó mọi giống",79893003523,Normal Product,,Chăm Sóc Thú Cưng,Thức ăn cho thú cưng,Thức ăn cho chó,405000,1,XTRA Comm,,338500,,0.00%,0,1.00%,3385,3385,0,3385,3385,,0,0.00%,0,100.00%,3385,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041982PPHJFF,Đang chờ xử lý,230277787231387,2026-04-19 13:03:07,,2026-04-19 12:55:26,Violet Home,1497011218,Preferred(Non-CB),29643595770,Thảm Lót Máy Giặt Silicon Chống Trượt Hình Thú Dễ Thương Violet Home,315198358531,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,Vỏ bọc nội thất,52360,1,XTRA Comm,,45324,,20.00%,9064.8,5.00%,2266.2,11331,9064.8,2266.2,11331,,0,0.00%,0,100.00%,11331,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041981KN2WEN,Đang chờ xử lý,230276612296547,2026-04-19 12:43:54,,2026-04-19 12:41:25,AmAzOn01.vn,1025699149,Preferred(CB),23876980651,16 cái silicone không buộc dây giày phụ kiện giày ren đàn hồi dây giày sáng tạo dây silicon lười biếng ren cao su / thích hợp ch,206959262385,Normal Product,,Giày Dép Nữ,Phụ kiện & chăm sóc giày,Dây giày,26999,2,XTRA Comm,,49998,,20.00%,9999.6,2.50%,1249.95,11249.55,9999.6,1249.95,11249.55,,0,0.00%,0,100.00%,11249.55,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041981KN2WEM,Đang chờ xử lý,230276612296546,2026-04-19 12:43:54,,2026-04-19 12:41:25,nhamoi_chuyengiadung,750340400,Preferred(Non-CB),22962567421,"Ống nối vòi nước linh hoạt xoay 360 theo mọi hướng, vòi nước dài 20/30/50cm tặng kèm nối đa năng",250084799270,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Chậu rửa & vòi nước,35000,1,XTRA Comm,,32400,,20.00%,6480,3.00%,972,7452,6480,972,7452,,0,0.00%,0,100.00%,7452,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
260419810CYQ3G,Đang chờ xử lý,230275965279088,2026-04-19 12:32:46,,2026-04-19 11:03:50,shopcharmhd,1519700570,C2C(Non-CB),27535047259,"SET 10 JIBITZ, STICKER, CHARM BỌT BIỂN TRONG GẮN DÉP CROSS, TRANG TRÍ PHỤ KIỆN ( ĐÃ GẮN NÚT)",178898958416,Normal Product,,Giày Dép Nữ,Phụ kiện & chăm sóc giày,Khác,28900,1,XTRA Comm,,28900,,20.00%,5780,7.50%,2167.5,7947.5,5780,2167.5,7947.5,,0,0.00%,0,100.00%,7947.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041980WR1HTW,Đang chờ xử lý,230275876204113,2026-04-19 12:31:16,,2026-04-17 13:15:19,Quạt Tích Điện Mini-SmartGood,564701733,Preferred(Non-CB),28233955272,"Quạt Tích Điện Mini Cầm Tay, 100 Cấp Độ Gió, Pin 4000mAh, Gió Mạnh Làm Mát Nhanh",206367646874,Normal Product,445198199505037_0_0,Điện Thoại & Phụ Kiện,Phụ kiện,Quạt USB & Quạt điện thoại,450000,1,XTRA Comm,,399925,,20.00%,20000,3.75%,14997.1875,34997.1875,20000,14997.1875,34997.1875,,0,0.00%,0,100.00%,34997.1875,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041980WR1HTW,Đang chờ xử lý,230275876204113,2026-04-19 12:31:16,,2026-04-17 13:15:19,Quạt Tích Điện Mini-SmartGood,564701733,Preferred(Non-CB),50156962442,"Khẩu Trang 9A Thịnh Phát 5 Lớp Chống Nắng, Khói Bụi, Nhiều Màu Thời Trang Cao Cấp - Giao Ngẫu Nhiên",410622260076,Normal Product,445198199505037_0_0,Sức Khỏe,Vật tư y tế,Bao tay và khẩu trang y tế,0,1,XTRA Comm,,0,,20.00%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
26041980JMARFB,Đang chờ xử lý,230275503217606,2026-04-19 12:25:03,,2026-04-19 10:52:52,Ăn Vặt LinhChinalc,1129563834,Preferred(Non-CB),20595570859,[COMBO] 10 GÓI GÀ CAY đồ ăn vặt tuổi thơ,232319554121,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Khác,30000,1,XTRA Comm,,30000,,20.00%,6000,1.00%,300,6300,6000,300,6300,,0,0.00%,0,100.00%,6300,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604197YY5K94B,Đang chờ xử lý,230274850225216,2026-04-19 12:14:11,,2026-04-19 12:12:35,ỐP LƯNG IPHONE -SIÊU THỊ AWiFi,7669738,Preferred(Non-CB),24707409042,Ốp lưng iphone camera viền cao hoa hồng 6/6s/6plus/7/8/plus/x/xs/11/12/13/14/15/pro/max/plus/promax - Awifi Case A5-23,184862337187,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",15900,1,XTRA Comm,,15900,,20.00%,3180,10.00%,1590,4770,3180,1590,4770,,0,0.00%,0,100.00%,4770,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604197YRE3G10,Đang chờ xử lý,230274624260894,2026-04-19 12:10:24,,2026-04-19 12:09:05,MQ Boutique 1,38390971,C2C(Non-CB),23676535402,"Áo tơ đính đá xanh đậm dài tay sơ mi nữ họa tiết thiết kế sang trọng lịch sự cao cấp, áo sơmi thiết kế MQ Boutique",206948763467,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,243985,1,XTRA Comm,,243985,,20.00%,20000,8.00%,19518.8,39518.8,20000,19518.8,39518.8,,0,0.00%,0,100.00%,39518.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197YAV4F4Q,Đang chờ xử lý,230274169211731,2026-04-19 12:02:49,,2026-04-19 10:59:02,Retolab.store,1629740473,Shopee Mall(Non-CB),26641462779,"Sữa rửa mặt hỗ trợ giảm mụn, làm sạch dịu nhẹ và dưỡng ẩm da - Retolab Phytoclear 80ml",266540928643,Normal Product,447014903558196_0_0,Sắc Đẹp,Chăm sóc da mặt,Sữa rửa mặt,193000,1,XTRA Comm,,146400,,20.00%,20000,7.50%,10980,30980,20000,10980,30980,,0,0.00%,0,100.00%,30980,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197YAV4F4Q,Đang chờ xử lý,230274169211731,2026-04-19 12:02:49,,2026-04-19 10:59:02,Retolab.store,1629740473,Shopee Mall(Non-CB),42219025779,"Combo 2 Kem Hỗ Trợ Giảm Mụn giúp đều màu da, giảm vết thâm mụn Retolab Exo-Spotless 15ml",370661698054,Normal Product,447014903558196_0_0,Sắc Đẹp,Chăm sóc da mặt,Sản phẩm trị mụn,0,1,XTRA Comm,,0,,20.00%,0,1.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197Y8B4HU6,Đang chờ xử lý,230274084289321,2026-04-19 12:01:24,,2026-04-19 10:52:44,BabyBoo House,902101316,Shopee Mall(Non-CB),26106853012,"Áo Croptop Dài Tay Hở Vai Cho Bé Gái In Chữ Vải Zip Sành Điệu,Co Dãn 4 Chiều BabyBoo -CRDTHV",185283120096,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé gái,Áo,65000,1,XTRA Comm,,58400,,0.00%,0,1.00%,584,584,0,584,584,,0,0.00%,0,100.00%,584,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197XH45N9Y,Đang chờ xử lý,230273305223348,2026-04-19 11:48:26,,2026-04-19 11:47:33,NhiNhi Shop 7274,286867980,C2C(Non-CB),42128837133,Áo Sơ Mi Nữ Đũi Xước Tay Lở 1 Túi Đủ Màu SML112,320573127739,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,109000,1,XTRA Comm,,28000,,20.00%,5600,2.00%,560,6160,5600,560,6160,,0,0.00%,0,100.00%,6160,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604197WR5X3F8,Đang chờ xử lý,230272468216324,2026-04-19 11:34:28,,2026-04-19 11:33:35,cool.girl.vn,798292170,C2C(CB),29332152573,Áo Sơ Mi Hoa Nữ Tay Dài Quần Áo Nữ Hàng Đầu Hàn Quốc Hợp Thời Trang,243087555551,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,123362,1,XTRA Comm,,123362,,20.00%,20000,7.00%,8635.34,28635.34,20000,8635.34,28635.34,,0,0.00%,0,100.00%,28635.34,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604197VFK2R0U,Đang chờ xử lý,230271106263592,2026-04-19 11:11:46,,2026-04-19 11:10:07,2004 boutiquee,933950087,C2C(Non-CB),55557040052,Áo Zip Trơn Phối Cổ Ren SK159,410627733535,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,149000,1,Shopee Comm,,149000,,20.00%,20000,0.00%,0,20000,20000,0,20000,,0,0.00%,0,100.00%,20000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
2604197VEETNGR,Đang chờ xử lý,230271068258324,2026-04-19 11:11:08,,2026-04-19 11:09:53,dungchi1306,8458890,Preferred(Non-CB),29383165940,Set túi cói đáp da đeo chéo + mũ đai thắt lưng sang chảnh,208417425284,Normal Product,,Túi Ví Nữ,Túi đeo chéo & Túi đeo vai,,160500,1,XTRA Comm,,138150,,20.00%,20000,3.00%,4144.5,24144.5,20000,4144.5,24144.5,,0,0.00%,0,100.00%,24144.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197VA5GMGG,Đang chờ xử lý,230270924276957,2026-04-19 11:08:44,,2026-04-19 10:54:40,QUẦN ÁO SIÊU NHÂN NGƯỜI NHỆN,12431867,Preferred(Non-CB),4145414607,[Hàng mới về] Áo khoác người nhện Spiderman cho bé 12kg đến 45kg,255448156033,Normal Product,443070236148251_0_0,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé trai,Áo khoác,230000,1,XTRA Comm,,195000,,0.00%,0,2.00%,3900,3900,0,3900,3900,,0,0.00%,0,100.00%,3900,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197VA5GMGG,Đang chờ xử lý,230270924276957,2026-04-19 11:08:44,,2026-04-19 10:54:40,QUẦN ÁO SIÊU NHÂN NGƯỜI NHỆN,12431867,Preferred(Non-CB),17196732491,[HÀNG TẶNG KHÔNG BÁN] Sticker hình dán cho bé hình ngẫu nhiên,167948758260,Normal Product,443070236148251_0_0,Văn Phòng Phẩm,Sổ & Giấy Các Loại,Nhãn Dán Các Loại,0,1,Shopee Comm,,0,,20.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197V8PRJTC,Đang chờ xử lý,230270875244719,2026-04-19 11:07:59,,2026-04-19 10:55:53,MQ Boutique 1,38390971,C2C(Non-CB),13012341001,Chân váy nữ bút chì công sở dáng dài co giãn 4 chiều ( đầm cao cấp ),37328132616,Normal Product,,Thời Trang Nữ,Váy,,190769,1,XTRA Comm,,158339,,20.00%,6387,8.00%,12667.12,19054.12,20000,39659.12,59659.12,,0,0.00%,0,100.00%,59659.12,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197V8PRJTC,Đang chờ xử lý,230270875244719,2026-04-19 11:07:59,,2026-04-19 10:55:53,MQ Boutique 1,38390971,C2C(Non-CB),14581116848,Áo hoa sơ mi nữ dài tay tơ mềm thiết kế MQ Boutique công sở họa tiết hoa xánh mỏng hồng tím nhẹ nhàng,246193429648,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,198000,1,XTRA Comm,,164339,,20.00%,6630,8.00%,13147.12,19777.12,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197V8PRJTC,Đang chờ xử lý,230270875244719,2026-04-19 11:07:59,,2026-04-19 10:55:53,MQ Boutique 1,38390971,C2C(Non-CB),23831370544,Áo Tơ Sơ Mi Dài Tay Hoa Đen Nền Be Họa Tiết Công Sở Thiết Kế Dáng Cơ Bản Phom Vừa Dễ Mặc Chất Mềm Mỏng,214032230153,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,208508,1,XTRA Comm,,173061,,20.00%,6983,8.00%,13844.88,20827.88,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Facebook
2604197V6CAW34,Đang chờ xử lý,230270797206931,2026-04-19 11:06:38,,2026-04-19 11:04:44,xưởng may hải vân,43793830,Preferred(Non-CB),28931282021,Hv -Áo Sơ Mi Kẻ Đính Đá From Rộng Màu Xám Đậm Siêu Đẹp,188434799187,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,159999,1,XTRA Comm,,140799,,20.00%,20000,2.00%,2815.98,22815.98,20000,2815.98,22815.98,,0,0.00%,0,100.00%,22815.98,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,MuseStudio,aotodinhdaxanhdamdaitay,,,,Others
