ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
260415UQVTF6J8,Đã hủy,229953376288118,2026-04-15 18:56:16,--,2026-04-15 18:53:39,MiMo - Hạt Giống Nhập Khẩu,174266530,Preferred(Non-CB),16396241131,Hạt giống cải ngọt trắng lùn chịu nhiệt,176128227894,Normal Product,0_429220430426283_2,Nhà cửa & Đời sống,Làm vườn,Hạt giống & chất hỗ trợ trồng cây,14602,0,XTRA Comm,,0,13866,4.00%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UQVTF6J8,Đã hủy,229953376288118,2026-04-15 18:56:16,--,2026-04-15 18:53:39,MiMo - Hạt Giống Nhập Khẩu,174266530,Preferred(Non-CB),19091109476,"Hạt giống súp lơ baby F1 chịu nhiệt (giòn ngọt, giàu dinh dưỡng, năng suất cao)",194454128060,Normal Product,0_429221017632871_1,Nhà cửa & Đời sống,Làm vườn,Hạt giống & chất hỗ trợ trồng cây,29301.01331,0,XTRA Comm,,0,27825.01331,4.00%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UQVTF6J8,Đã hủy,229953376288118,2026-04-15 18:56:16,--,2026-04-15 18:53:39,MiMo - Hạt Giống Nhập Khẩu,174266530,Preferred(Non-CB),23189440343,Hạt giống rau ngót ta lá nhỏ rất giàu dinh dưỡng,240372872268,Normal Product,0_429220430426283_2,Nhà cửa & Đời sống,Làm vườn,Hạt giống & chất hỗ trợ trồng cây,16562,0,XTRA Comm,,0,15727,4.00%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UMUMG430,Đang chờ xử lý,229950115245568,2026-04-15 18:02:00,,2026-04-15 17:59:06,Misoul - Style Korean,767416282,Preferred(Non-CB),26767771984,"Váy Nhung Nữ Cổ V MiSoul Dáng Xòe Tiểu Thư Tay Phối Tơ Điệu Đà BigSize, Đầm Thiết Kế Mini Cổ Bẻ 364",187980407128,Normal Product,,Thời Trang Nữ,Đầm,,248950,1,XTRA Comm,,203939,,7.00%,14275.73,2.00%,4078.78,18354.51,14275.73,4078.78,18354.51,,0,0.00%,0,100.00%,18354.51,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,VayBungXoe,,,,,Facebook
260415UMC9BC51,Đang chờ xử lý,229949600239091,2026-04-15 17:53:20,,2026-04-15 17:44:39,Xưởng Dao Thủy Hử,1496672311,Preferred(Non-CB),29229501300,Dao bếp (combo 3 dao) 420HC cao cấp nhập khẩu nhật bản D2,242878755913,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Dao & kéo,80000,1,XTRA Comm,,75000,,4.00%,3000,4.50%,3375,6375,3000,3375,6375,,0,0.00%,0,100.00%,6375,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UM1KYE3U,Đang chờ xử lý,229949242280247,2026-04-15 17:47:22,,2026-04-15 17:44:16,DECCI - Tổng Kho Áo Phao,253662157,Preferred(Non-CB),54005566189,(HOT) Áo babydoll thêu hoa nhí kiểu xinh tay phồng thắt nơ tieu thư-DECCI.CLOTHER,365503532937,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,79000,1,Shopee Comm,,74000,,7.00%,5180,0.00%,0,5180,5180,0,5180,,0,0.00%,0,100.00%,5180,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,AoBabyDool,,,,,Facebook
260415UK1UBC2U,Đang chờ xử lý,229948176269985,2026-04-15 17:29:36,,2026-04-15 15:38:26,HabuTea Việt Nam,1141642475,Shopee Mall(Non-CB),42665481687,"Trà túi lọc Cà gai leo Sadu túi 250g hỗ trợ mát gan,thanh nhiệt, giải rượu",159264894199,Normal Product,,Thực phẩm và đồ uống,Đồ uống,Trà & trà túi lọc,107000,2,Shopee Comm,,214000,,4.00%,8560,0.00%,0,8560,8560,0,8560,,0,0.00%,0,100.00%,8560,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UJNJEY3A,Đang chờ xử lý,229947765293457,2026-04-15 17:23:06,,2026-04-15 17:17:07,HGVN - Hello Girl Shop,225214701,Preferred(Non-CB),23150616127,Kẹp Tóc Càng Cua Cá Mập Sau Đầu HGVN Size Lớn 13cm Nhựa Nhám Nano Hàng Quảng Châu Phong Cách Hàn Quốc Dành Cho Nữ,167795277427,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,12500,1,XTRA Comm,,12500,,4.00%,500,1.00%,125,625,5392,1348,6740,,0,0.00%,0,100.00%,6740,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayBungXoe,,,,,Facebook
260415UJNJEY3A,Đang chờ xử lý,229947765293457,2026-04-15 17:23:06,,2026-04-15 17:17:07,HGVN - Hello Girl Shop,225214701,Preferred(Non-CB),23171520367,Kẹp Tóc Hình Trái Tim Lớn Đính Đá HGVN Hình Opal Cho Nữ Phong Cách Hàn Quốc Thời Tranh Thanh Lịch,216829392687,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,24900,1,XTRA Comm,,24900,,4.00%,996,1.00%,249,1245,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayBungXoe,,,,,Facebook
260415UJNJEY3A,Đang chờ xử lý,229947765293457,2026-04-15 17:23:06,,2026-04-15 17:17:07,HGVN - Hello Girl Shop,225214701,Preferred(Non-CB),23463995804,Kẹp tóc càng cua 6 răng HGVN cào tóc đầu bầu mẫu mới 2024 nhiều mà pastel socola đen nhựa nhám dẻo hàn quốc cho nữ,147214529299,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,32900,1,XTRA Comm,,32900,,4.00%,1316,1.00%,329,1645,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayBungXoe,,,,,Facebook
260415UJNJEY3A,Đang chờ xử lý,229947765293457,2026-04-15 17:23:06,,2026-04-15 17:17:07,HGVN - Hello Girl Shop,225214701,Preferred(Non-CB),25186115248,Kẹp tóc càng cua đuôi ngựa đính kèm nơ chấm bi chất liệu cao cấp mẫu mới thành lịch dành cho nữ HGVN,241607411471,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,35500,1,XTRA Comm,,35500,,4.00%,1420,1.00%,355,1775,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayBungXoe,,,,,Facebook
260415UJNJEY3A,Đang chờ xử lý,229947765293457,2026-04-15 17:23:06,,2026-04-15 17:17:07,HGVN - Hello Girl Shop,225214701,Preferred(Non-CB),22552339787,Hộp 12 Dây Thun Buộc Cao Su Không Đường May HGVN Chun Cột Tóc Đuôi Ngựa Cao Cấp Phong Cách Hàn Mẫu 2025 Dành Cho Nữ,196180643538,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Đồ buộc tóc & Nơ,29000,1,XTRA Comm,,29000,,4.00%,1160,1.00%,290,1450,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayBungXoe,,,,,Facebook
260415UEVEPKSW,Đang chờ xử lý,229943700261793,2026-04-15 16:15:00,,2026-04-15 16:09:35,SKSports.vn,832372475,Preferred(CB),27683783186,Mùa Hè Nữ Tập Yoga Quần Short Cao Cấp Thoáng Khí Thể Dục Quần Short Nâng Thể Thao Chạy Bộ Đi Xe Đạp Đẩy Tập Gym Quần Short,234118367566,Normal Product,,Thể Thao & Dã Ngoại,Thời Trang Thể Thao & Dã Ngoại,Quần Thể Thao,99080,1,XTRA Comm,,84218,,4.00%,3368.72,7.50%,6316.35,9685.07,3368.72,6316.35,9685.07,,0,0.00%,0,100.00%,9685.07,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UE2JVQBV,Đang chờ xử lý,229942832248868,2026-04-15 16:00:36,,2026-04-15 15:57:08,Jinnie Boutique,863375365,C2C(Non-CB),29682933455,Váy cổ yếm dáng bí phồng kẻ caro tiểu thư sang chảnh Jinnie Dress Đầm hở vai bo chun tôn eo hàn quốc,118652594542,Normal Product,,Thời Trang Nữ,Đầm,,191460,1,XTRA Comm,,150910,,7.00%,10563.7,3.00%,4527.3,15091,10563.7,4527.3,15091,,0,0.00%,0,100.00%,15091,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,VayCoYem,,,,,Facebook
260415UBNU4K2G,Đang chờ xử lý,229940257205195,2026-04-15 15:17:38,,2026-04-15 15:15:52,vedep4mua02,1474705137,C2C(Non-CB),28326295686,Quạt điều hòa hơi nước CÔNG SUẤT 200W DUNG TÍCH 80L CỰC MÁT Loại bàn Máy tạo ẩm không khí,168863753296,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điện gia dụng lớn,Thiết bị làm mát,1255000,1,XTRA Comm,,983550,,4.00%,39342,1.05%,10327.275,49669.275,39342,10327.275,49669.275,,0,0.00%,0,100.00%,49669.275,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415UB8GW09X,Đang chờ xử lý,229939810254453,2026-04-15 15:10:11,,2026-04-15 15:09:37,Jinnie Boutique,863375365,C2C(Non-CB),29682933455,Váy cổ yếm dáng bí phồng kẻ caro tiểu thư sang chảnh Jinnie Dress Đầm hở vai bo chun tôn eo hàn quốc,227739445491,Normal Product,,Thời Trang Nữ,Đầm,,195000,1,XTRA Comm,,153990,,7.00%,10779.3,3.00%,4619.7,15399,10779.3,4619.7,15399,,0,0.00%,0,100.00%,15399,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,VayCoYem,,,,,Facebook
260415U93UN8XG,Đang chờ xử lý,229937506287724,2026-04-15 14:31:46,,2026-04-15 14:28:13,BORN PRETTY ,298601961,Shopee Mall(CB),57401685627,BORN PRETTY 30ml Dụng Cụ Tẩy Keo Dán Móng Tay Để Bấm Móng Tay / Thạch Keo Gel Tẩy Móng Tay Giả Keo Tẩy Móng Tay Keo Debonder,234611651003,Normal Product,,Sắc Đẹp,"Chăm sóc tay, chân & móng",Chăm sóc móng,66000,1,XTRA Comm,,57420,,4.00%,2296.8,2.50%,1435.5,3732.3,2296.8,1435.5,3732.3,,0,0.00%,0,100.00%,3732.3,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415U68BTWYJ,Đang chờ xử lý,229934436235930,2026-04-15 13:40:36,,2026-04-15 13:40:05,THẾ GIỚI TIỆN ÍCH.,184221549,Preferred(Non-CB),7633595742,Bông Nở Rửa Mặt bọt biển Chivey 12 Miếng ❌RẺ VÔ DỊCH❌ nhiều màu 88093 ( Gói 12 thanh) THẾ GIỚI TIỆN ÍCH,234331897578,Normal Product,,Sắc Đẹp,Dụng cụ làm đẹp,Dụng cụ chăm sóc da mặt,14993,3,XTRA Comm,,39979,,4.00%,1599.16,3.00%,1199.37,2798.53,1599.16,1199.37,2798.53,,0,0.00%,0,100.00%,2798.53,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,VayCoYem,,,,,Others
260415U4GQAQPY,Đang chờ xử lý,229932569243621,2026-04-15 13:09:33,,2026-04-15 13:02:34,phụ kiện bánh An Thịnh Phát,358072687,C2C(Non-CB),41315584004,Vỉ 5 cây nến Gấu và nến Nơ phụ kiện bánh siêu dễ thương. Phụ kiện ngành bánh,238042327582,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Dụng cụ nướng & trang trí bánh,13000,2,XTRA Comm,,15700,,4.00%,628,4.50%,706.5,1334.5,628,706.5,1334.5,,0,0.00%,0,100.00%,1334.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayBungXoe,,,,,Facebook
260415U46UNBS4,Đang chờ xử lý,229932238249130,2026-04-15 13:04:02,,2026-04-15 12:41:05,Shop Sam Ú,844374389,Preferred(Non-CB),42101493208,Áo ba lỗ bé trai Shop Sam Ú chất vải Cotton co dãn 4 chiều thoáng mát từ 8- 28 Kg- B50,300122248994,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé trai,Áo,59000,1,XTRA Comm,,44359,,4.00%,1774.36,4.00%,1774.36,3548.72,1774.36,1774.36,3548.72,,0,0.00%,0,100.00%,3548.72,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415U46UNBS3,Đang chờ xử lý,229932238249130,2026-04-15 13:04:02,,2026-04-15 12:41:05,Linh Linh Sách Tư Duy,1408217085,C2C(Non-CB),26368527157,Sách - Bộ 3 Quyển Vở Luyện Viết Tự Xoá Tập Tô Chữ Số Cho Bé 3 4 5 Tuổi Mẫu Giáo Tặng 8 ruột+2 vỏ bút + 2 định vị cầ,257096432781,Normal Product,,Sách & Tạp Chí,Sách,Sách Giáo Dục,55000,1,Shopee Comm,,41533,,4.00%,1661.32,0.00%,0,1661.32,1661.32,0,1661.32,,0,0.00%,0,100.00%,1661.32,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415U302Y17X,Đang chờ xử lý,229930937278869,2026-04-15 12:42:18,,2026-04-14 23:18:27,HaiYen Foods,738001545,Preferred(Non-CB),26054641591,"Dầu Chuối 200ml (Dùng nấu Chè, Xôi..)",29810295970,Normal Product,,Thực phẩm và đồ uống,Đồ làm bánh,Hương liệu,12000,1,XTRA Comm,,7000,,4.00%,280,2.50%,175,455,280,175,455,,0,0.00%,0,100.00%,455,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415U2XBM2E3,Đang chờ xử lý,229930879248711,2026-04-15 12:41:23,,2026-04-15 12:40:47,DECCI - Tổng Kho Áo Phao,253662157,Preferred(Non-CB),54005566189,(HOT) Áo babydoll thêu hoa nhí kiểu xinh tay phồng thắt nơ tieu thư-DECCI.CLOTHER,365503532937,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,79000,1,Shopee Comm,,0,,7.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,AoBabyDool,,,,,Facebook
260415U2AYQ09A,Đang chờ xử lý,229930229220536,2026-04-15 12:30:29,,2026-04-15 12:28:26,DECCI - Tổng Kho Áo Phao,253662157,Preferred(Non-CB),54005566189,(HOT) Áo babydoll thêu hoa nhí kiểu xinh tay phồng thắt nơ tieu thư-DECCI.CLOTHER,365503532938,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,79000,1,Shopee Comm,,64000,,7.00%,4480,0.00%,0,4480,4480,0,4480,,0,0.00%,0,100.00%,4480,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,AoBabyDool,,,,,Facebook
260415U0PQWQHM,Đang chờ xử lý,229928476227740,2026-04-15 12:01:17,,2026-04-15 12:00:09,LI.LAY,293395277,C2C(Non-CB),52502803027,Đầm body tay ngắn cổ lọ thun borip thích hợp mặc đi tiệc đi làm đi chơi phù hợp với mọi phong cách |LI.LAY,370271307173,Normal Product,,Thời Trang Nữ,Đầm,,125000,1,XTRA Comm,,103700,,4.00%,4148,3.50%,3629.5,7777.5,4148,3629.5,7777.5,,0,0.00%,0,100.00%,7777.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,DamBody2Day,,,,,Others
260415TX61DAMV,Đang chờ xử lý,229925768266191,2026-04-15 11:16:08,,2026-04-15 11:07:59,Jinnie Boutique,863375365,C2C(Non-CB),29682933455,Váy cổ yếm dáng bí phồng kẻ caro tiểu thư sang chảnh Jinnie Dress Đầm hở vai bo chun tôn eo hàn quốc,243292163086,Normal Product,,Thời Trang Nữ,Đầm,,195000,1,XTRA Comm,,153990,,7.00%,10779.3,3.00%,4619.7,15399,10779.3,4619.7,15399,,0,0.00%,0,100.00%,15399,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ cùng một Shop,Đã tồn tại,VayCoYem,,,,,Facebook
260415TWXSKQ2G,Đang chờ xử lý,229925525201795,2026-04-15 11:12:06,,2026-04-15 07:13:36,Tiek.sp,1598741497,Preferred(Non-CB),43211731654,"Thoải mái Khóa thắt lưng cho quần jeans, Không cần đục lỗkhông có khóa căng đàn hồi vành đai thắt lưng cho Phụ nữ/nam g",271024426575,Normal Product,,Phụ Kiện Thời Trang,Thắt lưng,,24750,1,XTRA Comm,,24750,,4.00%,990,4.50%,1113.75,2103.75,990,1113.75,2103.75,,0,0.00%,0,100.00%,2103.75,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415TVFMWBW8,Đang chờ xử lý,229923943218620,2026-04-15 10:45:43,,2026-04-15 10:43:12,Nasalee,1096806130,Preferred(CB),25118640784,"Thương hiệu Nasa Đồng thương hiệu 2024 Quần short dáng rộng Unisex phong cách mới, sử dụng chất liệu Cotton Co giãn dày, thích h",99527738060,Normal Product,,Thời Trang Nam,Quần đùi,,178000,1,XTRA Comm,,141120,,4.00%,5644.8,10.00%,14112,19756.8,5644.8,14112,19756.8,,0,0.00%,0,100.00%,19756.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,DamBody2Day,,,,,Facebook
260415TS0KHACR,Chưa thanh toán,229920217239921,2026-04-15 09:43:37,,2026-04-14 23:06:56,Shop pikapu,1439087356,C2C(Non-CB),26422770998,( Sốc ) Địa Ngục Mới Đàn Guitar Titan Âm Thanh Người Ba Thân Vũ Trụ Khối Xây Dựng Chính Hãng Vệ Sinh Con Ng,89083541922,Normal Product,,Mẹ & Bé,Đồ chơi,Đồ chơi lắp ráp,89100,1,Shopee Comm,,89100,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Chưa thanh toán,Đơn hàng chưa được thanh toán do đang chờ Người mua hoàn tất thanh toán,Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415TQA8104F,Đang chờ xử lý,229918393228450,2026-04-15 09:13:14,,2026-04-15 06:47:31,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,89827191,Preferred(Non-CB),43052414595,Kính Cường Lực iPhone KK Full Màn Cao Cấp Trong - Cho iP 6/6s/7/8/Plus/X/XS/XR/11/12/13/14/15/16/17/Pro/Max/Mini/Air,260199955867,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Miếng dán màn hình,19500,1,XTRA Comm,,18482,,4.00%,739.28,9.50%,1755.79,2495.07,2180,5177.5,7357.5,,0,0.00%,0,100.00%,7357.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415TQA8104F,Đang chờ xử lý,229918393228450,2026-04-15 09:13:14,,2026-04-15 06:47:31,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,89827191,Preferred(Non-CB),43052414595,Kính Cường Lực iPhone KK Full Màn Cao Cấp Trong - Cho iP 6/6s/7/8/Plus/X/XS/XR/11/12/13/14/15/16/17/Pro/Max/Mini/Air,291549211650,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Miếng dán màn hình,19500,1,XTRA Comm,,18482,,4.00%,739.28,9.50%,1755.79,2495.07,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415TQA8104F,Đang chờ xử lý,229918393228450,2026-04-15 09:13:14,,2026-04-15 06:47:31,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,89827191,Preferred(Non-CB),25294914207,"Ốp Lưng iPhone Cute Puppy Hoa Viền Thẳng Chống Sốc, Bảo Vệ Camera - iP 7/8/X/XS/11/12/13/14/15/16/17/Plus/Pro/Max/Air",261896773144,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",18500,1,XTRA Comm,,17536,,4.00%,701.44,9.50%,1665.92,2367.36,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Facebook
260415TPS2RG4T,Đang chờ xử lý,229917817276780,2026-04-15 09:03:37,,2026-04-15 08:43:24,Tiệm Nhà Ốc - babyclothes,411278422,Preferred(Non-CB),25041806309,"DK Váy lanh hai dây xoè rộng cực xinh chất vải lanh 2 da siêu mát, siêu mịn nhẹ nhàng, thấm hút mồ hô",159032073266,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé gái,Váy,97980,1,XTRA Comm,,87980,,4.00%,3519.2,2.50%,2199.5,5718.7,7034.4,4396.5,11430.9,,0,0.00%,0,100.00%,11430.9,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Others
260415TPS2RG4T,Đang chờ xử lý,229917817276780,2026-04-15 09:03:37,,2026-04-15 08:43:24,Tiệm Nhà Ốc - babyclothes,411278422,Preferred(Non-CB),25041806309,"DK Váy lanh hai dây xoè rộng cực xinh chất vải lanh 2 da siêu mát, siêu mịn nhẹ nhàng, thấm hút mồ hô",270745740698,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé gái,Váy,97980,1,XTRA Comm,,87880,,4.00%,3515.2,2.50%,2197,5712.2,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Others
260415TGF7EXH2,Đang chờ xử lý,229911044215605,2026-04-15 07:10:44,,2026-04-14 21:21:35,khohangbanbuonsi,59701088,Preferred(Non-CB),16321225576,CHẬU XÔNG VÙNG KÍN GẤP GỌN,38472388630,Normal Product,,Mẹ & Bé,Phụ kiện cho mẹ,Khác,68900,1,XTRA Comm,,68900,,4.00%,2756,1.00%,689,3445,2756,689,3445,,0,0.00%,0,100.00%,3445,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,VayCoYem,,,,,Others
